age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,age_group
40,management,married,secondary,no,406.0,yes,no,unknown,12,jun,577,2,-1,0,unknown,yes,second middle
35,blue-collar,married,tertiary,no,2999.0,no,no,unknown,12,jun,1141,6,-1,0,unknown,yes,first middle
48,blue-collar,married,secondary,no,1000.0,yes,no,unknown,12,jun,1268,2,-1,0,unknown,yes,second middle
48,management,divorced,tertiary,no,503.0,no,yes,unknown,12,jun,1243,7,-1,0,unknown,yes,second middle
24,blue-collar,single,secondary,yes,-203.0,yes,no,unknown,12,jun,465,3,-1,0,unknown,yes,young
49,blue-collar,married,primary,no,361.0,yes,no,unknown,16,jun,513,2,-1,0,unknown,yes,second middle
36,blue-collar,married,secondary,no,274.0,yes,no,unknown,16,jun,686,11,-1,0,unknown,yes,first middle
52,retired,divorced,tertiary,no,3687.0,yes,yes,unknown,16,jun,741,4,-1,0,unknown,yes,adult
42,entrepreneur,single,secondary,no,323.0,no,no,unknown,16,jun,617,1,-1,0,unknown,yes,second middle
36,services,married,secondary,no,981.0,no,no,unknown,16,jun,1093,1,-1,0,unknown,yes,first middle
36,blue-collar,divorced,secondary,no,638.0,yes,no,unknown,16,jun,1395,2,-1,0,unknown,yes,first middle
48,unemployed,single,tertiary,no,3229.0,no,no,unknown,16,jun,1089,1,-1,0,unknown,yes,second middle
51,management,single,secondary,no,1610.0,yes,no,unknown,16,jun,1248,3,-1,0,unknown,yes,adult
51,blue-collar,married,secondary,no,33.0,no,yes,unknown,16,jun,721,3,-1,0,unknown,yes,adult
46,technician,married,secondary,no,536.0,yes,no,unknown,16,jun,750,2,-1,0,unknown,yes,second middle
37,management,married,tertiary,no,0.0,no,no,unknown,16,jun,637,6,-1,0,unknown,yes,first middle
36,entrepreneur,married,tertiary,no,3057.0,no,no,unknown,16,jun,2769,4,-1,0,unknown,yes,first middle
47,management,married,secondary,no,2892.0,no,no,unknown,17,jun,556,1,-1,0,unknown,yes,second middle
40,technician,divorced,tertiary,no,0.0,no,no,unknown,17,jun,522,1,-1,0,unknown,yes,second middle
38,student,single,tertiary,no,3316.0,no,no,unknown,17,jun,1345,3,-1,0,unknown,yes,first middle
40,management,married,secondary,no,106.0,no,no,unknown,17,jun,676,2,-1,0,unknown,yes,second middle
39,blue-collar,married,primary,no,2303.0,yes,no,unknown,17,jun,775,3,-1,0,unknown,yes,first middle
60,management,married,tertiary,no,3301.0,no,no,unknown,17,jun,2621,3,-1,0,unknown,yes,old
39,self-employed,single,tertiary,no,426.0,no,no,unknown,18,jun,1029,1,-1,0,unknown,yes,first middle
51,services,divorced,secondary,no,9.0,no,no,unknown,18,jun,371,2,-1,0,unknown,yes,adult
27,admin.,married,secondary,no,-97.0,yes,no,unknown,18,jun,1528,2,-1,0,unknown,yes,young
41,entrepreneur,married,secondary,no,707.0,no,no,unknown,18,jun,707,1,-1,0,unknown,yes,second middle
33,technician,married,secondary,no,4.0,yes,yes,unknown,18,jun,625,2,-1,0,unknown,yes,first middle
46,admin.,married,secondary,no,126.0,no,no,unknown,18,jun,1255,1,-1,0,unknown,yes,second middle
31,blue-collar,married,secondary,no,671.0,yes,no,unknown,18,jun,704,4,-1,0,unknown,yes,first middle
41,blue-collar,married,primary,no,219.0,no,yes,unknown,18,jun,1574,3,-1,0,unknown,yes,second middle
41,blue-collar,divorced,secondary,no,3622.0,no,no,unknown,19,jun,1135,4,-1,0,unknown,yes,second middle
55,retired,divorced,secondary,no,1580.0,no,yes,unknown,19,jun,1007,1,-1,0,unknown,yes,adult
53,technician,married,secondary,no,1319.0,no,no,unknown,19,jun,1318,3,-1,0,unknown,yes,adult
55,housemaid,married,primary,no,2152.0,no,no,unknown,19,jun,922,2,-1,0,unknown,yes,adult
39,services,married,secondary,no,2843.0,yes,no,unknown,19,jun,585,1,-1,0,unknown,yes,first middle
40,entrepreneur,married,tertiary,yes,0.0,no,no,unknown,19,jun,952,4,-1,0,unknown,yes,second middle
59,retired,married,primary,no,1115.0,no,no,unknown,19,jun,834,1,-1,0,unknown,yes,adult
42,blue-collar,single,secondary,no,625.0,no,no,unknown,19,jun,651,3,-1,0,unknown,yes,second middle
41,blue-collar,married,primary,no,246.0,no,no,unknown,19,jun,683,3,-1,0,unknown,yes,second middle
27,blue-collar,married,secondary,no,61.0,yes,no,unknown,19,jun,1012,1,-1,0,unknown,yes,young
25,blue-collar,single,secondary,no,-191.0,yes,no,unknown,19,jun,958,7,-1,0,unknown,yes,young
43,unemployed,married,primary,no,519.0,no,no,unknown,20,jun,973,2,-1,0,unknown,yes,second middle
44,services,married,secondary,no,522.0,no,yes,unknown,20,jun,911,1,-1,0,unknown,yes,second middle
26,blue-collar,single,secondary,no,-46.0,yes,no,unknown,20,jun,382,7,-1,0,unknown,yes,young
52,retired,married,tertiary,no,2269.0,no,no,unknown,20,jun,1210,1,-1,0,unknown,yes,adult
54,services,married,secondary,no,386.0,no,yes,unknown,20,jun,838,1,-1,0,unknown,yes,adult
56,management,married,tertiary,no,0.0,no,yes,unknown,20,jun,422,1,-1,0,unknown,yes,adult
29,blue-collar,single,secondary,no,908.0,yes,no,unknown,20,jun,1663,1,-1,0,unknown,yes,young
47,technician,married,tertiary,no,1694.0,no,yes,unknown,20,jun,560,3,-1,0,unknown,yes,second middle
57,management,married,tertiary,no,-92.0,yes,yes,unknown,20,jun,1617,1,-1,0,unknown,yes,adult
40,blue-collar,married,secondary,no,188.0,yes,yes,unknown,20,jun,570,2,-1,0,unknown,yes,second middle
46,services,divorced,secondary,no,0.0,no,no,unknown,20,jun,1023,3,-1,0,unknown,yes,second middle
43,blue-collar,single,secondary,no,740.0,yes,no,unknown,20,jun,585,2,-1,0,unknown,yes,second middle
45,management,married,tertiary,no,655.0,no,no,unknown,20,jun,693,3,-1,0,unknown,yes,second middle
24,management,married,secondary,no,867.0,yes,no,unknown,20,jun,546,10,-1,0,unknown,yes,young
40,blue-collar,married,secondary,no,1009.0,yes,yes,unknown,20,jun,1036,5,-1,0,unknown,yes,second middle
27,blue-collar,single,secondary,yes,-27.0,no,no,unknown,23,jun,498,2,-1,0,unknown,yes,young
26,admin.,single,primary,no,-122.0,yes,no,unknown,23,jun,670,3,-1,0,unknown,yes,young
43,management,married,tertiary,no,149.0,yes,no,unknown,23,jun,662,2,-1,0,unknown,yes,second middle
25,blue-collar,single,primary,no,52.0,yes,no,unknown,24,jun,528,2,-1,0,unknown,yes,young
27,blue-collar,married,tertiary,no,335.0,yes,no,unknown,26,jun,519,3,-1,0,unknown,yes,young
30,technician,married,tertiary,no,526.0,yes,yes,unknown,26,jun,677,3,-1,0,unknown,yes,first middle
28,admin.,single,secondary,no,-7.0,no,yes,unknown,26,jun,3183,2,-1,0,unknown,yes,young
27,blue-collar,married,primary,no,-413.0,no,yes,unknown,27,jun,422,6,-1,0,unknown,yes,young
32,admin.,divorced,secondary,no,-241.0,no,yes,unknown,27,jun,856,2,-1,0,unknown,yes,first middle
41,blue-collar,single,secondary,no,75.0,yes,no,unknown,1,jul,479,9,-1,0,unknown,yes,second middle
37,technician,single,tertiary,no,0.0,no,no,unknown,1,jul,1135,2,-1,0,unknown,yes,first middle
27,technician,single,secondary,no,158.0,no,no,unknown,1,jul,650,2,-1,0,unknown,yes,young
29,services,single,secondary,no,84.0,no,yes,unknown,3,jul,587,3,-1,0,unknown,yes,young
33,services,married,secondary,no,114.0,no,yes,unknown,3,jul,676,1,-1,0,unknown,yes,first middle
36,technician,married,primary,no,0.0,no,no,unknown,4,jul,584,1,-1,0,unknown,yes,first middle
28,blue-collar,single,secondary,no,-127.0,yes,no,cellular,4,jul,1044,3,-1,0,unknown,yes,young
55,blue-collar,married,secondary,no,49.0,yes,no,cellular,7,jul,494,4,-1,0,unknown,yes,adult
51,technician,married,secondary,no,216.0,no,no,cellular,7,jul,615,2,-1,0,unknown,yes,adult
39,technician,single,secondary,no,506.0,yes,no,cellular,7,jul,718,2,-1,0,unknown,yes,first middle
42,blue-collar,divorced,primary,no,213.0,yes,no,cellular,7,jul,434,3,-1,0,unknown,yes,second middle
33,services,single,secondary,no,170.0,no,no,cellular,7,jul,782,1,-1,0,unknown,yes,first middle
36,entrepreneur,divorced,tertiary,no,776.0,no,yes,cellular,7,jul,722,3,-1,0,unknown,yes,first middle
45,technician,married,secondary,no,879.0,no,no,cellular,7,jul,621,2,-1,0,unknown,yes,second middle
37,self-employed,married,secondary,no,1633.0,no,no,cellular,7,jul,629,2,-1,0,unknown,yes,first middle
46,unemployed,married,secondary,no,926.0,no,no,cellular,7,jul,385,5,-1,0,unknown,yes,second middle
32,self-employed,single,tertiary,no,2559.0,no,no,cellular,7,jul,889,1,-1,0,unknown,yes,first middle
28,technician,single,secondary,no,909.0,no,yes,cellular,7,jul,532,1,-1,0,unknown,yes,young
45,admin.,divorced,secondary,no,-176.0,no,yes,cellular,7,jul,574,1,-1,0,unknown,yes,second middle
41,blue-collar,single,secondary,yes,1085.0,yes,yes,cellular,7,jul,599,1,-1,0,unknown,yes,second middle
59,blue-collar,divorced,primary,no,1265.0,no,yes,cellular,7,jul,849,1,-1,0,unknown,yes,adult
47,technician,single,secondary,no,-239.0,yes,yes,cellular,7,jul,973,3,-1,0,unknown,yes,second middle
31,blue-collar,single,secondary,no,726.0,no,no,cellular,7,jul,719,2,-1,0,unknown,yes,first middle
31,management,single,tertiary,no,296.0,no,yes,cellular,8,jul,509,4,-1,0,unknown,yes,first middle
33,entrepreneur,married,secondary,no,-627.0,yes,yes,cellular,8,jul,740,1,-1,0,unknown,yes,first middle
52,entrepreneur,married,tertiary,yes,-468.0,no,no,cellular,8,jul,534,1,-1,0,unknown,yes,adult
26,self-employed,single,secondary,no,551.0,no,no,cellular,8,jul,531,1,-1,0,unknown,yes,young
25,technician,single,secondary,no,0.0,no,yes,cellular,8,jul,634,1,-1,0,unknown,yes,young
25,blue-collar,married,secondary,no,101.0,no,yes,cellular,8,jul,460,3,-1,0,unknown,yes,young
28,blue-collar,single,secondary,no,517.0,no,yes,cellular,8,jul,681,1,-1,0,unknown,yes,young
33,entrepreneur,divorced,tertiary,no,37.0,no,yes,cellular,8,jul,1082,1,-1,0,unknown,yes,first middle
45,management,divorced,tertiary,no,854.0,no,yes,cellular,8,jul,730,1,-1,0,unknown,yes,second middle
36,services,married,secondary,no,30.0,no,yes,cellular,8,jul,716,5,-1,0,unknown,yes,first middle
26,blue-collar,single,secondary,yes,81.0,no,yes,cellular,8,jul,803,2,-1,0,unknown,yes,young
38,technician,married,secondary,no,0.0,no,no,cellular,8,jul,635,1,-1,0,unknown,yes,first middle
56,blue-collar,single,secondary,no,663.0,no,yes,cellular,8,jul,819,3,-1,0,unknown,yes,adult
26,admin.,single,secondary,no,102.0,no,yes,cellular,8,jul,658,2,-1,0,unknown,yes,young
26,technician,married,secondary,no,370.0,no,yes,cellular,8,jul,1061,4,-1,0,unknown,yes,young
25,blue-collar,single,secondary,no,189.0,no,yes,cellular,8,jul,687,2,-1,0,unknown,yes,young
26,unemployed,single,secondary,no,111.0,no,no,cellular,9,jul,537,1,-1,0,unknown,yes,young
40,blue-collar,married,primary,no,665.0,yes,no,cellular,9,jul,781,1,-1,0,unknown,yes,second middle
37,admin.,married,primary,no,214.0,yes,no,cellular,9,jul,645,1,-1,0,unknown,yes,first middle
43,blue-collar,single,primary,no,0.0,no,no,cellular,9,jul,1242,1,-1,0,unknown,yes,second middle
41,services,divorced,tertiary,no,1583.0,yes,no,cellular,9,jul,662,1,-1,0,unknown,yes,second middle
49,blue-collar,married,secondary,no,0.0,no,yes,cellular,9,jul,625,1,-1,0,unknown,yes,second middle
29,admin.,divorced,tertiary,yes,0.0,no,yes,cellular,9,jul,426,3,-1,0,unknown,yes,young
39,services,divorced,secondary,no,687.0,yes,no,cellular,9,jul,869,1,-1,0,unknown,yes,first middle
38,management,married,tertiary,yes,327.0,yes,yes,cellular,9,jul,556,5,-1,0,unknown,yes,first middle
26,technician,married,secondary,no,-119.0,no,yes,cellular,9,jul,359,5,-1,0,unknown,yes,young
32,management,married,tertiary,no,794.0,yes,yes,cellular,9,jul,1014,1,-1,0,unknown,yes,first middle
33,blue-collar,married,primary,no,-191.0,yes,yes,cellular,9,jul,1290,4,-1,0,unknown,yes,first middle
31,management,single,tertiary,no,409.0,no,yes,cellular,9,jul,564,5,-1,0,unknown,yes,first middle
49,blue-collar,married,primary,no,3.0,no,yes,cellular,9,jul,1439,6,-1,0,unknown,yes,second middle
27,unemployed,single,primary,no,9.0,no,yes,cellular,9,jul,919,2,-1,0,unknown,yes,young
30,blue-collar,single,secondary,no,155.0,yes,yes,cellular,9,jul,1426,3,-1,0,unknown,yes,first middle
35,blue-collar,married,secondary,no,1330.0,no,no,cellular,10,jul,901,1,-1,0,unknown,yes,first middle
26,blue-collar,single,secondary,no,-29.0,yes,no,cellular,10,jul,998,4,-1,0,unknown,yes,young
45,entrepreneur,married,secondary,no,3133.0,yes,yes,cellular,10,jul,804,1,-1,0,unknown,yes,second middle
34,admin.,married,secondary,no,-33.0,yes,yes,cellular,10,jul,961,1,-1,0,unknown,yes,first middle
28,admin.,single,secondary,no,-170.0,no,yes,cellular,10,jul,720,2,-1,0,unknown,yes,young
25,blue-collar,single,secondary,no,1243.0,no,yes,cellular,10,jul,1341,7,-1,0,unknown,yes,young
30,blue-collar,single,secondary,no,1598.0,yes,no,cellular,10,jul,634,1,-1,0,unknown,yes,first middle
30,services,married,secondary,no,5.0,no,yes,cellular,10,jul,829,5,-1,0,unknown,yes,first middle
47,services,married,secondary,no,367.0,yes,no,cellular,10,jul,476,4,-1,0,unknown,yes,second middle
57,admin.,divorced,secondary,no,658.0,no,no,cellular,10,jul,724,1,-1,0,unknown,yes,adult
38,management,married,tertiary,no,1722.0,yes,no,cellular,10,jul,500,1,-1,0,unknown,yes,first middle
54,technician,married,secondary,no,-315.0,no,yes,cellular,10,jul,2029,1,-1,0,unknown,yes,adult
25,blue-collar,single,primary,no,2483.0,no,no,cellular,10,jul,1499,3,-1,0,unknown,yes,young
30,blue-collar,married,secondary,no,0.0,yes,yes,cellular,10,jul,1399,1,-1,0,unknown,yes,first middle
26,management,single,tertiary,no,45.0,no,no,cellular,10,jul,1187,3,-1,0,unknown,yes,young
31,student,married,primary,no,46.0,yes,no,cellular,10,jul,487,1,-1,0,unknown,yes,first middle
29,blue-collar,single,secondary,no,482.0,no,yes,cellular,10,jul,1097,3,-1,0,unknown,yes,young
49,blue-collar,married,secondary,no,3728.0,yes,no,cellular,11,jul,1060,2,-1,0,unknown,yes,second middle
60,retired,divorced,secondary,no,1099.0,no,no,cellular,11,jul,764,2,-1,0,unknown,yes,old
60,management,married,tertiary,no,2222.0,yes,no,cellular,11,jul,1120,2,-1,0,unknown,yes,old
29,management,single,tertiary,no,983.0,yes,no,cellular,11,jul,963,2,-1,0,unknown,yes,young
55,management,divorced,secondary,no,204.0,yes,no,cellular,11,jul,1973,2,-1,0,unknown,yes,adult
44,admin.,married,secondary,no,1074.0,yes,no,cellular,11,jul,911,2,-1,0,unknown,yes,second middle
47,technician,married,secondary,no,3466.0,yes,no,cellular,11,jul,853,2,-1,0,unknown,yes,second middle
35,admin.,married,secondary,no,-203.0,yes,no,cellular,11,jul,1649,2,-1,0,unknown,yes,first middle
35,entrepreneur,married,secondary,no,2436.0,no,yes,cellular,14,jul,1397,3,-1,0,unknown,yes,first middle
38,technician,married,secondary,no,976.0,yes,no,cellular,14,jul,766,3,-1,0,unknown,yes,first middle
34,entrepreneur,married,tertiary,no,146.0,yes,no,cellular,14,jul,788,2,-1,0,unknown,yes,first middle
50,technician,married,secondary,no,156.0,no,yes,cellular,14,jul,1130,3,-1,0,unknown,yes,adult
43,admin.,married,tertiary,no,189.0,yes,no,cellular,14,jul,1062,4,-1,0,unknown,yes,second middle
44,admin.,divorced,secondary,no,163.0,yes,no,cellular,14,jul,1669,2,-1,0,unknown,yes,second middle
51,services,divorced,secondary,no,242.0,no,yes,cellular,14,jul,1336,4,-1,0,unknown,yes,adult
31,technician,married,secondary,no,1173.0,yes,no,cellular,14,jul,444,3,-1,0,unknown,yes,first middle
39,technician,married,tertiary,no,0.0,yes,no,cellular,14,jul,894,7,-1,0,unknown,yes,first middle
59,management,married,tertiary,no,296.0,no,yes,cellular,15,jul,805,3,-1,0,unknown,yes,adult
25,services,single,secondary,no,333.0,no,yes,cellular,15,jul,1056,2,-1,0,unknown,yes,young
58,management,married,tertiary,no,3864.0,yes,no,cellular,15,jul,815,4,-1,0,unknown,yes,adult
30,entrepreneur,married,primary,no,2686.0,yes,no,cellular,15,jul,808,3,-1,0,unknown,yes,first middle
34,blue-collar,single,primary,no,-109.0,yes,no,cellular,15,jul,860,4,-1,0,unknown,yes,first middle
51,services,divorced,secondary,no,65.0,no,yes,cellular,15,jul,881,1,-1,0,unknown,yes,adult
60,retired,married,secondary,no,597.0,no,no,cellular,15,jul,981,1,-1,0,unknown,yes,old
51,entrepreneur,married,secondary,no,-799.0,no,yes,cellular,15,jul,1001,3,-1,0,unknown,yes,adult
37,management,divorced,tertiary,no,1775.0,no,no,cellular,15,jul,514,5,-1,0,unknown,yes,first middle
30,blue-collar,single,primary,no,0.0,no,no,cellular,15,jul,716,3,-1,0,unknown,yes,first middle
46,entrepreneur,divorced,secondary,no,-563.0,no,yes,cellular,15,jul,769,4,-1,0,unknown,yes,second middle
29,student,single,tertiary,no,5.0,no,no,cellular,15,jul,889,5,-1,0,unknown,yes,young
27,entrepreneur,married,tertiary,no,139.0,no,no,cellular,15,jul,448,5,-1,0,unknown,yes,young
28,management,single,tertiary,no,0.0,yes,no,cellular,16,jul,767,5,-1,0,unknown,yes,young
34,blue-collar,single,secondary,no,855.0,yes,no,cellular,16,jul,578,1,-1,0,unknown,yes,first middle
29,blue-collar,single,secondary,no,694.0,yes,yes,cellular,16,jul,1806,4,-1,0,unknown,yes,young
27,management,single,tertiary,no,151.0,yes,no,cellular,16,jul,496,1,-1,0,unknown,yes,young
26,technician,single,secondary,no,354.0,no,no,cellular,16,jul,586,1,-1,0,unknown,yes,young
36,management,married,tertiary,no,673.0,yes,no,cellular,16,jul,689,1,-1,0,unknown,yes,first middle
44,blue-collar,married,primary,no,1265.0,yes,no,cellular,16,jul,555,1,-1,0,unknown,yes,second middle
39,blue-collar,married,tertiary,no,597.0,no,no,cellular,16,jul,686,6,-1,0,unknown,yes,first middle
30,technician,married,secondary,no,-393.0,yes,yes,cellular,16,jul,435,1,-1,0,unknown,yes,first middle
31,unemployed,divorced,tertiary,no,256.0,yes,no,cellular,16,jul,873,2,-1,0,unknown,yes,first middle
56,blue-collar,married,primary,no,0.0,yes,no,cellular,16,jul,1222,1,-1,0,unknown,yes,adult
29,blue-collar,married,secondary,no,2870.0,yes,no,cellular,16,jul,988,1,-1,0,unknown,yes,young
43,blue-collar,married,secondary,no,184.0,no,yes,cellular,16,jul,1019,11,-1,0,unknown,yes,second middle
32,blue-collar,married,secondary,no,1905.0,yes,no,cellular,16,jul,709,2,-1,0,unknown,yes,first middle
30,admin.,single,secondary,no,-36.0,no,no,cellular,16,jul,561,9,-1,0,unknown,yes,first middle
40,blue-collar,married,secondary,no,-839.0,yes,yes,cellular,16,jul,1018,2,-1,0,unknown,yes,second middle
42,services,married,secondary,no,3465.0,yes,yes,cellular,16,jul,1039,2,-1,0,unknown,yes,second middle
27,student,married,secondary,no,119.0,yes,no,cellular,16,jul,781,2,-1,0,unknown,yes,young
35,management,married,tertiary,no,36.0,no,yes,cellular,16,jul,1656,5,-1,0,unknown,yes,first middle
35,housemaid,married,primary,no,113.0,yes,no,cellular,17,jul,923,2,-1,0,unknown,yes,first middle
32,blue-collar,single,secondary,no,118.0,yes,no,cellular,17,jul,1275,1,-1,0,unknown,yes,first middle
39,technician,married,secondary,no,251.0,yes,no,cellular,17,jul,342,2,-1,0,unknown,yes,first middle
31,blue-collar,divorced,secondary,no,-277.0,yes,no,telephone,17,jul,1008,2,-1,0,unknown,yes,first middle
26,services,single,secondary,no,-189.0,no,yes,cellular,17,jul,538,2,-1,0,unknown,yes,young
42,management,married,tertiary,no,4.0,yes,no,cellular,17,jul,795,1,-1,0,unknown,yes,second middle
27,services,single,secondary,no,1820.0,yes,no,cellular,17,jul,1027,1,-1,0,unknown,yes,young
33,self-employed,divorced,secondary,no,1904.0,yes,no,cellular,17,jul,1584,2,-1,0,unknown,yes,first middle
51,blue-collar,married,primary,no,201.0,yes,no,cellular,17,jul,582,2,-1,0,unknown,yes,adult
33,admin.,married,secondary,no,0.0,yes,no,telephone,17,jul,1448,7,-1,0,unknown,yes,first middle
30,technician,single,tertiary,no,178.0,no,no,cellular,17,jul,656,3,-1,0,unknown,yes,first middle
52,housemaid,married,primary,no,3798.0,yes,no,cellular,17,jul,1208,1,-1,0,unknown,yes,adult
42,blue-collar,divorced,primary,no,301.0,yes,no,cellular,17,jul,1175,2,-1,0,unknown,yes,second middle
31,management,divorced,tertiary,no,294.0,yes,no,cellular,17,jul,536,5,-1,0,unknown,yes,first middle
